timestamp,sensor_id,sensor_type,sensor_value,location,alert
03-03-2025 19:11,S22,motion,OFF,bathroom,normal
03-03-2025 19:12,S4,camera,IDLE,garage,normal
03-03-2025 19:12,S40,glass_break,NONE,bathroom,normal
03-03-2025 19:12,S19,door,CLOSED,bathroom,normal
03-03-2025 19:12,S32,motion,OFF,bedroom,normal
03-03-2025 19:13,S34,motion,ON,garage,normal
03-03-2025 19:14,S29,window,CLOSED,living_room,normal
03-03-2025 19:16,S12,camera,IDLE,bedroom,normal
03-03-2025 19:16,S36,temperature,27,living_room,normal
03-03-2025 19:17,S38,motion,ON,front_door,normal
03-03-2025 19:17,S4,motion,ON,garage,normal
03-03-2025 19:18,S22,glass_break,NONE,bedroom,normal
03-03-2025 19:18,S32,glass_break,DETECTED,bathroom,anomaly
03-03-2025 19:19,S6,motion,OFF,kitchen,normal
03-03-2025 19:19,S13,window,OPEN,backyard,normal
03-03-2025 19:19,S28,temperature,26,garage,normal
03-03-2025 19:22,S50,glass_break,NONE,garage,normal
03-03-2025 19:22,S49,camera,IDLE,garage,normal
03-03-2025 19:23,S15,door,OPEN,garage,normal
03-03-2025 19:23,S1,motion,OFF,garage,normal
03-03-2025 19:27,S4,motion,OFF,front_door,normal
03-03-2025 19:27,S30,temperature,19,living_room,normal
03-03-2025 19:30,S23,temperature,26,backyard,normal
03-03-2025 19:31,S17,camera,IDLE,front_door,normal
03-03-2025 19:31,S14,temperature,17,kitchen,normal
03-03-2025 19:31,S48,window,CLOSED,front_door,normal
03-03-2025 19:32,S43,window,OPEN,living_room,normal
03-03-2025 19:32,S50,glass_break,NONE,bathroom,normal
03-03-2025 19:33,S10,door,CLOSED,kitchen,normal
03-03-2025 19:33,S33,camera,TRIGGERED,garage,normal
03-03-2025 19:33,S29,door,CLOSED,front_door,normal
03-03-2025 19:35,S23,glass_break,NONE,kitchen,normal
03-03-2025 19:36,S46,camera,IDLE,kitchen,normal
03-03-2025 19:36,S42,temperature,29,front_door,normal
03-03-2025 19:37,S34,window,CLOSED,backyard,normal
03-03-2025 19:38,S19,motion,ON,garage,normal
03-03-2025 19:38,S22,motion,ON,kitchen,normal
03-03-2025 19:39,S11,door,CLOSED,bedroom,normal
03-03-2025 19:39,S17,camera,IDLE,backyard,normal
03-03-2025 19:39,S15,camera,IDLE,backyard,normal
03-03-2025 19:43,S35,window,OPEN,backyard,normal
03-03-2025 19:43,S34,window,CLOSED,bathroom,normal
03-03-2025 19:45,S27,glass_break,DETECTED,bathroom,anomaly
03-03-2025 19:46,S6,door,OPEN,bedroom,normal
03-03-2025 19:46,S13,temperature,21,bathroom,normal
03-03-2025 19:47,S20,temperature,28,living_room,normal
03-03-2025 19:49,S37,door,CLOSED,living_room,normal
03-03-2025 19:53,S12,window,OPEN,bedroom,normal
03-03-2025 19:54,S44,motion,ON,bathroom,normal
03-03-2025 19:55,S43,temperature,21,bathroom,normal
03-03-2025 19:55,S13,camera,IDLE,living_room,normal
03-03-2025 19:57,S43,window,CLOSED,kitchen,normal
03-03-2025 19:57,S15,glass_break,DETECTED,bedroom,anomaly
03-03-2025 19:57,S44,glass_break,DETECTED,front_door,anomaly
03-03-2025 19:58,S49,door,CLOSED,bathroom,normal
03-03-2025 20:00,S43,window,CLOSED,living_room,normal
03-03-2025 20:01,S25,window,CLOSED,garage,normal
03-03-2025 20:01,S13,window,OPEN,backyard,normal
03-03-2025 20:02,S33,door,OPEN,garage,normal
03-03-2025 20:04,S29,camera,IDLE,bathroom,normal
03-03-2025 20:05,S18,door,OPEN,bathroom,normal
03-03-2025 20:06,S37,temperature,27,living_room,normal
03-03-2025 20:08,S41,motion,ON,bedroom,normal
03-03-2025 20:10,S15,glass_break,NONE,bathroom,normal
03-03-2025 20:11,S49,motion,OFF,garage,normal
03-03-2025 20:12,S44,temperature,17,backyard,normal
03-03-2025 20:13,S14,window,CLOSED,bedroom,normal
03-03-2025 20:13,S4,window,OPEN,backyard,normal
03-03-2025 20:13,S18,temperature,26,bathroom,normal
03-03-2025 20:14,S39,glass_break,DETECTED,backyard,anomaly
03-03-2025 20:14,S23,camera,TRIGGERED,garage,normal
03-03-2025 20:15,S31,camera,IDLE,front_door,normal
03-03-2025 20:16,S21,temperature,21,backyard,normal
03-03-2025 20:16,S19,temperature,25,front_door,normal
03-03-2025 20:19,S39,window,OPEN,bedroom,normal
03-03-2025 20:22,S20,window,CLOSED,kitchen,normal
03-03-2025 20:24,S11,door,CLOSED,bathroom,normal
03-03-2025 20:24,S20,camera,IDLE,front_door,normal
03-03-2025 20:25,S30,camera,TRIGGERED,bedroom,normal
03-03-2025 20:25,S26,motion,ON,living_room,normal
03-03-2025 20:25,S8,camera,TRIGGERED,living_room,normal
03-03-2025 20:27,S19,temperature,24,garage,normal
03-03-2025 20:27,S31,glass_break,DETECTED,garage,anomaly
03-03-2025 20:27,S8,glass_break,NONE,living_room,normal
03-03-2025 20:28,S23,door,CLOSED,living_room,normal
03-03-2025 20:28,S41,temperature,27,bedroom,normal
03-03-2025 20:28,S49,door,OPEN,backyard,normal
03-03-2025 20:28,S27,camera,TRIGGERED,garage,normal
03-03-2025 20:29,S43,door,OPEN,front_door,normal
03-03-2025 20:30,S18,camera,TRIGGERED,kitchen,normal
03-03-2025 20:30,S19,glass_break,NONE,bedroom,normal
03-03-2025 20:31,S8,glass_break,DETECTED,bathroom,anomaly
03-03-2025 20:31,S47,window,OPEN,bathroom,normal
03-03-2025 20:32,S31,glass_break,NONE,backyard,normal
03-03-2025 20:32,S36,glass_break,NONE,front_door,normal
03-03-2025 20:32,S6,temperature,27,front_door,normal
03-03-2025 20:33,S41,window,OPEN,garage,normal
03-03-2025 20:34,S8,window,CLOSED,front_door,normal
03-03-2025 20:36,S24,glass_break,NONE,backyard,normal
03-03-2025 20:37,S44,door,CLOSED,backyard,normal
03-03-2025 20:37,S1,motion,ON,living_room,normal
03-03-2025 20:37,S1,temperature,30,bedroom,normal
03-03-2025 20:39,S44,door,CLOSED,backyard,normal
03-03-2025 20:40,S31,camera,IDLE,kitchen,normal
03-03-2025 20:40,S43,glass_break,NONE,bedroom,normal
03-03-2025 20:41,S29,temperature,21,garage,normal
03-03-2025 20:41,S10,motion,OFF,living_room,normal
03-03-2025 20:42,S5,motion,OFF,living_room,normal
03-03-2025 20:43,S9,camera,TRIGGERED,kitchen,normal
03-03-2025 20:43,S17,window,CLOSED,backyard,normal
03-03-2025 20:45,S7,motion,ON,bedroom,normal
03-03-2025 20:46,S15,temperature,15,garage,normal
03-03-2025 20:46,S36,door,CLOSED,garage,normal
03-03-2025 20:49,S21,door,CLOSED,backyard,normal
03-03-2025 20:51,S11,glass_break,NONE,backyard,normal
03-03-2025 20:53,S9,window,CLOSED,living_room,normal
03-03-2025 20:54,S4,glass_break,NONE,garage,normal
03-03-2025 20:54,S9,door,CLOSED,garage,normal
03-03-2025 20:54,S3,window,CLOSED,garage,normal
03-03-2025 20:55,S17,glass_break,DETECTED,front_door,anomaly
03-03-2025 20:57,S40,camera,TRIGGERED,bedroom,normal
03-03-2025 20:57,S50,door,OPEN,backyard,normal
03-03-2025 20:58,S34,temperature,30,kitchen,normal
03-03-2025 20:59,S5,temperature,25,garage,normal
03-03-2025 20:59,S19,door,OPEN,front_door,normal
03-03-2025 21:02,S39,motion,ON,living_room,normal
03-03-2025 21:03,S3,temperature,17,garage,normal
03-03-2025 21:03,S50,door,OPEN,garage,normal
03-03-2025 21:04,S30,temperature,20,garage,normal
03-03-2025 21:04,S35,motion,ON,garage,normal
03-03-2025 21:04,S21,door,CLOSED,living_room,normal
03-03-2025 21:05,S7,camera,TRIGGERED,front_door,normal
03-03-2025 21:06,S49,door,CLOSED,kitchen,normal
03-03-2025 21:07,S15,glass_break,DETECTED,front_door,anomaly
03-03-2025 21:08,S24,temperature,20,bedroom,normal
03-03-2025 21:08,S34,door,OPEN,front_door,normal
03-03-2025 21:11,S38,motion,ON,backyard,normal
03-03-2025 21:12,S44,window,CLOSED,front_door,normal
03-03-2025 21:13,S34,temperature,18,garage,normal
03-03-2025 21:14,S15,camera,TRIGGERED,bedroom,normal
03-03-2025 21:14,S19,glass_break,NONE,backyard,normal
03-03-2025 21:15,S41,motion,ON,bedroom,normal
03-03-2025 21:15,S41,glass_break,NONE,bedroom,normal
03-03-2025 21:17,S8,door,OPEN,kitchen,normal
03-03-2025 21:17,S26,door,OPEN,backyard,normal
03-03-2025 21:18,S8,door,OPEN,bedroom,normal
03-03-2025 21:19,S32,camera,TRIGGERED,garage,normal
03-03-2025 21:20,S33,window,CLOSED,garage,normal
03-03-2025 21:20,S1,door,CLOSED,backyard,normal
03-03-2025 21:20,S28,door,OPEN,living_room,normal
03-03-2025 21:21,S11,motion,ON,front_door,normal
03-03-2025 21:21,S33,window,OPEN,backyard,normal
03-03-2025 21:23,S4,window,OPEN,bedroom,normal
03-03-2025 21:24,S36,window,CLOSED,backyard,normal
03-03-2025 21:24,S29,window,CLOSED,bedroom,normal
03-03-2025 21:24,S39,temperature,28,bedroom,normal
03-03-2025 21:25,S25,camera,TRIGGERED,kitchen,normal
03-03-2025 21:27,S30,motion,OFF,living_room,normal
03-03-2025 21:27,S38,glass_break,DETECTED,bedroom,anomaly
03-03-2025 21:27,S4,camera,TRIGGERED,kitchen,normal
03-03-2025 21:27,S35,window,CLOSED,bathroom,normal
03-03-2025 21:28,S3,temperature,18,kitchen,normal
03-03-2025 21:28,S19,motion,OFF,bathroom,normal
03-03-2025 21:28,S10,window,OPEN,front_door,normal
03-03-2025 21:29,S6,door,CLOSED,bathroom,normal
03-03-2025 21:29,S25,motion,OFF,kitchen,normal
03-03-2025 21:30,S36,temperature,15,backyard,normal
03-03-2025 21:30,S9,door,CLOSED,garage,normal
03-03-2025 21:32,S29,motion,ON,kitchen,normal
03-03-2025 21:37,S28,camera,IDLE,living_room,normal
03-03-2025 21:37,S2,temperature,23,bedroom,normal
03-03-2025 21:37,S47,motion,OFF,front_door,normal
03-03-2025 21:37,S14,camera,IDLE,backyard,normal
03-03-2025 21:37,S24,glass_break,NONE,bedroom,normal
03-03-2025 21:40,S5,glass_break,NONE,front_door,normal
03-03-2025 21:41,S18,door,OPEN,backyard,normal
03-03-2025 21:41,S48,temperature,22,kitchen,normal
03-03-2025 21:41,S43,camera,TRIGGERED,bathroom,normal
03-03-2025 21:42,S44,glass_break,DETECTED,front_door,anomaly
03-03-2025 21:43,S21,glass_break,DETECTED,bedroom,anomaly
03-03-2025 21:43,S47,motion,ON,backyard,normal
03-03-2025 21:43,S17,window,OPEN,backyard,normal
03-03-2025 21:43,S42,glass_break,DETECTED,bathroom,anomaly
03-03-2025 21:44,S24,glass_break,NONE,garage,normal
03-03-2025 21:45,S50,window,OPEN,bedroom,normal
03-03-2025 21:48,S44,door,CLOSED,garage,normal
03-03-2025 21:49,S42,camera,IDLE,kitchen,normal
03-03-2025 21:50,S46,camera,TRIGGERED,kitchen,normal
03-03-2025 21:50,S47,temperature,21,bathroom,normal
03-03-2025 21:52,S18,temperature,18,kitchen,normal
03-03-2025 21:53,S5,door,OPEN,living_room,normal
03-03-2025 21:54,S22,temperature,30,garage,normal
03-03-2025 21:55,S4,temperature,26,bathroom,normal
03-03-2025 21:57,S25,window,CLOSED,front_door,normal
03-03-2025 21:57,S46,camera,IDLE,bathroom,normal
03-03-2025 21:58,S14,door,OPEN,backyard,normal
03-03-2025 22:04,S6,glass_break,NONE,front_door,normal
03-03-2025 22:05,S6,glass_break,NONE,kitchen,normal
03-03-2025 22:08,S16,door,CLOSED,front_door,normal
03-03-2025 22:08,S36,motion,OFF,front_door,normal
03-03-2025 22:08,S5,temperature,20,front_door,normal
03-03-2025 22:09,S40,door,OPEN,kitchen,normal
03-03-2025 22:09,S10,temperature,29,bedroom,normal
03-03-2025 22:09,S40,door,OPEN,front_door,normal
03-03-2025 22:10,S16,door,OPEN,living_room,normal
03-03-2025 22:11,S30,glass_break,DETECTED,bathroom,anomaly
03-03-2025 22:12,S30,camera,IDLE,bathroom,normal
03-03-2025 22:13,S36,motion,OFF,backyard,normal
03-03-2025 22:13,S31,door,CLOSED,bathroom,normal
03-03-2025 22:14,S24,motion,OFF,garage,normal
03-03-2025 22:15,S20,motion,OFF,front_door,normal
03-03-2025 22:15,S46,door,OPEN,bedroom,normal
03-03-2025 22:16,S46,camera,IDLE,bathroom,normal
03-03-2025 22:17,S47,glass_break,DETECTED,bathroom,anomaly
03-03-2025 22:17,S21,motion,ON,kitchen,normal
03-03-2025 22:17,S38,door,OPEN,living_room,normal
03-03-2025 22:18,S39,door,OPEN,backyard,normal
03-03-2025 22:20,S40,motion,OFF,front_door,normal
03-03-2025 22:21,S19,motion,ON,bathroom,normal
03-03-2025 22:22,S35,window,CLOSED,backyard,normal
03-03-2025 22:23,S9,door,OPEN,garage,normal
03-03-2025 22:23,S13,door,CLOSED,bathroom,normal
03-03-2025 22:23,S26,window,CLOSED,bathroom,normal
03-03-2025 22:24,S34,door,OPEN,garage,normal
03-03-2025 22:25,S27,glass_break,DETECTED,garage,anomaly
03-03-2025 22:25,S35,camera,TRIGGERED,bedroom,normal
03-03-2025 22:27,S45,window,CLOSED,backyard,normal
03-03-2025 22:27,S4,glass_break,NONE,bathroom,normal
03-03-2025 22:29,S35,motion,OFF,living_room,normal
03-03-2025 22:30,S31,camera,TRIGGERED,garage,normal
03-03-2025 22:30,S13,motion,OFF,bathroom,normal
03-03-2025 22:31,S14,door,CLOSED,bathroom,normal
03-03-2025 22:31,S10,temperature,30,garage,normal
03-03-2025 22:31,S21,door,OPEN,garage,normal
03-03-2025 22:32,S17,door,OPEN,backyard,normal
03-03-2025 22:32,S28,motion,OFF,backyard,normal
03-03-2025 22:33,S49,window,OPEN,kitchen,normal
03-03-2025 22:34,S8,motion,OFF,living_room,normal
03-03-2025 22:37,S44,temperature,29,kitchen,normal
03-03-2025 22:38,S14,motion,OFF,bathroom,normal
03-03-2025 22:38,S8,door,CLOSED,bedroom,normal
03-03-2025 22:40,S17,window,CLOSED,garage,normal
03-03-2025 22:41,S23,temperature,25,bathroom,normal
03-03-2025 22:41,S3,glass_break,DETECTED,kitchen,anomaly
03-03-2025 22:42,S29,door,CLOSED,garage,normal
03-03-2025 22:42,S26,glass_break,DETECTED,garage,anomaly
03-03-2025 22:45,S37,door,OPEN,garage,normal
03-03-2025 22:47,S48,door,CLOSED,living_room,normal
03-03-2025 22:47,S15,door,OPEN,garage,normal
03-03-2025 22:48,S9,window,OPEN,bedroom,normal
03-03-2025 22:50,S36,glass_break,DETECTED,kitchen,anomaly
03-03-2025 22:50,S8,temperature,21,living_room,normal
03-03-2025 22:53,S22,camera,TRIGGERED,bedroom,normal
03-03-2025 22:53,S4,window,CLOSED,bathroom,normal
03-03-2025 22:56,S16,window,CLOSED,bedroom,normal
03-03-2025 22:56,S25,motion,OFF,bedroom,normal
03-03-2025 22:56,S39,temperature,16,backyard,normal
03-03-2025 22:56,S22,camera,TRIGGERED,front_door,normal
03-03-2025 22:57,S40,door,OPEN,bedroom,normal
03-03-2025 22:57,S44,temperature,26,bedroom,normal
03-03-2025 22:58,S40,temperature,25,front_door,normal
03-03-2025 22:58,S37,glass_break,DETECTED,backyard,anomaly
03-03-2025 22:59,S17,glass_break,NONE,backyard,normal
03-03-2025 23:02,S31,motion,OFF,bedroom,anomaly
03-03-2025 23:03,S22,door,CLOSED,bedroom,normal
03-03-2025 23:03,S44,camera,IDLE,living_room,normal
03-03-2025 23:05,S7,window,CLOSED,backyard,normal
03-03-2025 23:05,S31,glass_break,DETECTED,bedroom,anomaly
03-03-2025 23:07,S43,door,CLOSED,garage,normal
03-03-2025 23:12,S13,temperature,25,front_door,normal
03-03-2025 23:15,S16,window,CLOSED,living_room,normal
03-03-2025 23:16,S24,window,OPEN,backyard,normal
03-03-2025 23:18,S8,camera,TRIGGERED,garage,normal
03-03-2025 23:18,S36,glass_break,DETECTED,kitchen,anomaly
03-03-2025 23:19,S25,window,CLOSED,backyard,normal
03-03-2025 23:20,S34,door,CLOSED,bedroom,normal
03-03-2025 23:21,S32,glass_break,NONE,bathroom,normal
03-03-2025 23:22,S30,door,CLOSED,backyard,normal
03-03-2025 23:22,S49,door,CLOSED,bedroom,normal
03-03-2025 23:22,S34,door,CLOSED,living_room,normal
03-03-2025 23:29,S32,door,CLOSED,bedroom,normal
03-03-2025 23:30,S39,temperature,16,garage,normal
03-03-2025 23:30,S29,glass_break,NONE,garage,normal
03-03-2025 23:31,S36,motion,ON,bedroom,anomaly
03-03-2025 23:31,S2,door,CLOSED,living_room,normal
03-03-2025 23:31,S16,camera,IDLE,garage,normal
03-03-2025 23:32,S30,door,CLOSED,bedroom,normal
03-03-2025 23:35,S3,camera,IDLE,garage,normal
03-03-2025 23:36,S18,motion,OFF,backyard,anomaly
03-03-2025 23:39,S19,motion,ON,kitchen,anomaly
03-03-2025 23:39,S31,window,OPEN,front_door,normal
03-03-2025 23:39,S6,glass_break,NONE,living_room,normal
03-03-2025 23:39,S34,glass_break,DETECTED,front_door,anomaly
03-03-2025 23:39,S34,glass_break,NONE,garage,normal
03-03-2025 23:40,S43,temperature,17,living_room,normal
03-03-2025 23:40,S5,door,CLOSED,bedroom,normal
03-03-2025 23:40,S30,camera,TRIGGERED,garage,normal
03-03-2025 23:41,S45,motion,OFF,backyard,anomaly
03-03-2025 23:43,S21,glass_break,DETECTED,front_door,anomaly
03-03-2025 23:43,S47,window,OPEN,garage,normal
03-03-2025 23:44,S9,glass_break,DETECTED,front_door,anomaly
03-03-2025 23:46,S32,temperature,19,front_door,normal
03-03-2025 23:48,S4,temperature,16,bedroom,normal
03-03-2025 23:48,S5,temperature,21,garage,normal
03-03-2025 23:48,S22,camera,IDLE,garage,normal
03-03-2025 23:48,S22,camera,TRIGGERED,front_door,normal
03-03-2025 23:49,S25,camera,TRIGGERED,bathroom,normal
03-03-2025 23:49,S40,motion,ON,garage,anomaly
03-03-2025 23:52,S8,window,CLOSED,bedroom,normal
03-03-2025 23:53,S3,window,CLOSED,garage,normal
03-03-2025 23:55,S25,temperature,26,kitchen,normal
03-03-2025 23:56,S3,window,CLOSED,front_door,normal
03-03-2025 23:56,S32,window,OPEN,front_door,normal
03-03-2025 23:57,S47,temperature,18,living_room,normal
03-03-2025 23:57,S25,glass_break,NONE,living_room,normal
03-03-2025 23:59,S28,motion,ON,kitchen,anomaly
03-03-2025 23:59,S37,temperature,18,bathroom,normal
03-03-2025 23:59,S46,window,OPEN,garage,normal
04-03-2025 00:00,S10,door,CLOSED,kitchen,normal
04-03-2025 00:00,S33,camera,TRIGGERED,living_room,normal
04-03-2025 00:00,S21,door,OPEN,bedroom,normal
04-03-2025 00:01,S15,glass_break,NONE,front_door,normal
04-03-2025 00:03,S13,window,OPEN,living_room,normal
04-03-2025 00:04,S43,temperature,25,kitchen,normal
04-03-2025 00:05,S13,camera,IDLE,backyard,normal
04-03-2025 00:05,S45,window,OPEN,kitchen,normal
04-03-2025 00:07,S16,camera,IDLE,bedroom,normal
04-03-2025 00:09,S28,temperature,23,garage,normal
04-03-2025 00:13,S27,door,CLOSED,bedroom,normal
04-03-2025 00:14,S19,motion,ON,backyard,anomaly
04-03-2025 00:15,S49,motion,OFF,backyard,anomaly
04-03-2025 00:15,S48,camera,TRIGGERED,bathroom,normal
04-03-2025 00:16,S38,camera,TRIGGERED,living_room,normal
04-03-2025 00:19,S9,temperature,28,living_room,normal
04-03-2025 00:21,S11,motion,ON,living_room,anomaly
04-03-2025 00:21,S11,camera,IDLE,kitchen,normal
04-03-2025 00:23,S19,glass_break,NONE,bedroom,normal
04-03-2025 00:23,S23,camera,IDLE,living_room,normal
04-03-2025 00:27,S6,door,CLOSED,bathroom,normal
04-03-2025 00:28,S46,temperature,23,kitchen,normal
04-03-2025 00:29,S19,glass_break,NONE,kitchen,normal
04-03-2025 00:29,S27,glass_break,DETECTED,kitchen,anomaly
04-03-2025 00:30,S37,camera,IDLE,living_room,normal
04-03-2025 00:31,S7,door,OPEN,bathroom,normal
04-03-2025 00:32,S11,glass_break,NONE,bathroom,normal
04-03-2025 00:33,S33,temperature,28,front_door,normal
04-03-2025 00:34,S28,camera,IDLE,bathroom,normal
04-03-2025 00:34,S13,door,CLOSED,kitchen,normal
04-03-2025 00:37,S23,camera,IDLE,kitchen,normal
04-03-2025 00:37,S30,glass_break,DETECTED,living_room,anomaly
04-03-2025 00:38,S49,window,CLOSED,bathroom,normal
04-03-2025 00:41,S11,door,CLOSED,bedroom,normal
04-03-2025 00:41,S22,door,CLOSED,bedroom,normal
04-03-2025 00:41,S47,window,OPEN,living_room,normal
04-03-2025 00:41,S37,temperature,17,bedroom,normal
04-03-2025 00:42,S37,camera,IDLE,front_door,normal
04-03-2025 00:43,S26,camera,TRIGGERED,bedroom,normal
04-03-2025 00:43,S14,temperature,16,bathroom,normal
04-03-2025 00:44,S42,glass_break,NONE,garage,normal
04-03-2025 00:46,S45,temperature,21,bathroom,normal
04-03-2025 00:46,S27,camera,IDLE,front_door,normal
04-03-2025 00:47,S21,temperature,17,living_room,normal
04-03-2025 00:50,S23,temperature,19,garage,normal
04-03-2025 00:51,S16,glass_break,NONE,garage,normal
04-03-2025 00:52,S13,window,CLOSED,bedroom,normal
04-03-2025 00:53,S17,window,OPEN,bedroom,normal
04-03-2025 00:53,S29,door,OPEN,backyard,normal
04-03-2025 00:53,S37,motion,ON,bathroom,anomaly
04-03-2025 00:55,S21,temperature,30,living_room,normal
04-03-2025 00:55,S29,camera,IDLE,garage,normal
04-03-2025 00:57,S11,temperature,26,garage,normal
04-03-2025 01:01,S2,glass_break,NONE,garage,normal
04-03-2025 01:02,S17,camera,IDLE,kitchen,normal
04-03-2025 01:02,S41,window,CLOSED,kitchen,normal
04-03-2025 01:03,S48,window,CLOSED,living_room,normal
04-03-2025 01:03,S15,camera,IDLE,bedroom,normal
04-03-2025 01:03,S17,door,CLOSED,bathroom,normal
04-03-2025 01:04,S18,camera,TRIGGERED,bathroom,normal
04-03-2025 01:05,S14,glass_break,NONE,front_door,normal
04-03-2025 01:05,S50,camera,TRIGGERED,living_room,normal
04-03-2025 01:06,S19,door,OPEN,living_room,normal
04-03-2025 01:07,S8,camera,TRIGGERED,garage,normal
04-03-2025 01:07,S4,glass_break,NONE,garage,normal
04-03-2025 01:09,S30,door,CLOSED,garage,normal
04-03-2025 01:10,S38,motion,OFF,bathroom,anomaly
04-03-2025 01:12,S23,temperature,24,bathroom,normal
04-03-2025 01:13,S3,glass_break,NONE,bedroom,normal
04-03-2025 01:15,S42,temperature,21,front_door,normal
04-03-2025 01:18,S40,window,CLOSED,bedroom,normal
04-03-2025 01:20,S47,motion,ON,living_room,anomaly
04-03-2025 01:23,S15,motion,ON,bedroom,anomaly
04-03-2025 01:23,S25,window,OPEN,front_door,normal
04-03-2025 01:23,S42,window,CLOSED,backyard,normal
04-03-2025 01:23,S21,camera,TRIGGERED,kitchen,normal
04-03-2025 01:24,S25,camera,TRIGGERED,bedroom,normal
04-03-2025 01:25,S39,temperature,29,bathroom,normal
04-03-2025 01:25,S30,window,OPEN,backyard,normal
04-03-2025 01:26,S48,glass_break,NONE,bedroom,normal
04-03-2025 01:26,S5,door,OPEN,kitchen,normal
04-03-2025 01:30,S32,temperature,23,kitchen,normal
04-03-2025 01:31,S21,window,CLOSED,living_room,normal
04-03-2025 01:31,S7,window,CLOSED,kitchen,normal
04-03-2025 01:32,S38,window,CLOSED,living_room,normal
04-03-2025 01:33,S2,door,CLOSED,backyard,normal
04-03-2025 01:33,S1,glass_break,NONE,bathroom,normal
04-03-2025 01:34,S26,glass_break,DETECTED,bedroom,anomaly
04-03-2025 01:34,S10,glass_break,NONE,bathroom,normal
04-03-2025 01:34,S8,glass_break,DETECTED,backyard,anomaly
04-03-2025 01:36,S30,motion,OFF,front_door,anomaly
04-03-2025 01:37,S31,temperature,24,bathroom,normal
